strike,expiry,days_to_expiry,option_type,market_price,implied_vol,moneyness
673.0,2026-07-02,6,call,60.02,0.334728,-0.084308
675.0,2026-07-02,6,call,58.13,0.34375,-0.081341
676.0,2026-07-02,6,call,57.155,0.342288,-0.079861
679.0,2026-07-02,6,call,54.175,0.329143,-0.075433
680.0,2026-07-02,6,call,53.195,0.32654,-0.073961
682.0,2026-07-02,6,call,51.23,0.320301,-0.071024
683.0,2026-07-02,6,call,50.205,0.311627,-0.069559
685.0,2026-07-02,6,call,48.195,0.299481,-0.066635
686.0,2026-07-02,6,call,47.235,0.299041,-0.065176
690.0,2026-07-02,6,call,43.32,0.286442,-0.059362
691.0,2026-07-02,6,call,42.285,0.277108,-0.057914
692.0,2026-07-02,6,call,41.28,0.270989,-0.056468
694.0,2026-07-02,6,call,39.365,0.268292,-0.053582
695.0,2026-07-02,6,call,38.4,0.265829,-0.052142
696.0,2026-07-02,6,call,37.39,0.259144,-0.050704
697.0,2026-07-02,6,call,36.99,0.298268,-0.049268
699.0,2026-07-02,6,call,34.4,0.242649,-0.046403
700.0,2026-07-02,6,call,33.4,0.236821,-0.044973
701.0,2026-07-02,6,call,32.485,0.237879,-0.043546
702.0,2026-07-02,6,call,31.555,0.237204,-0.04212
703.0,2026-07-02,6,call,30.575,0.232579,-0.040697
704.0,2026-07-02,6,call,29.58,0.226816,-0.039275
705.0,2026-07-02,6,call,28.675,0.227086,-0.037856
706.0,2026-07-02,6,call,27.75,0.225574,-0.036438
707.0,2026-07-02,6,call,26.78,0.221018,-0.035023
708.0,2026-07-02,6,call,25.835,0.217807,-0.03361
709.0,2026-07-02,6,call,25.015,0.221209,-0.032198
710.0,2026-07-02,6,call,24.105,0.219127,-0.030789
711.0,2026-07-02,6,call,23.075,0.21075,-0.029381
712.0,2026-07-02,6,call,22.2,0.209974,-0.027976
713.0,2026-07-02,6,call,21.305,0.207819,-0.026572
714.0,2026-07-02,6,call,20.385,0.204211,-0.025171
715.0,2026-07-02,6,call,19.485,0.201207,-0.023771
716.0,2026-07-02,6,call,18.7,0.20257,-0.022374
717.0,2026-07-02,6,call,17.93,0.203817,-0.020978
718.0,2026-07-02,6,call,16.98,0.197754,-0.019584
719.0,2026-07-02,6,call,16.165,0.196398,-0.018192
720.0,2026-07-02,6,call,15.42,0.196984,-0.016803
721.0,2026-07-02,6,call,14.46,0.189778,-0.015415
722.0,2026-07-02,6,call,13.815,0.192652,-0.014029
723.0,2026-07-02,6,call,12.93,0.18723,-0.012644
724.0,2026-07-02,6,call,12.065,0.182118,-0.011262
725.0,2026-07-02,6,call,11.395,0.18249,-0.009882
726.0,2026-07-02,6,call,10.765,0.183386,-0.008504
727.0,2026-07-02,6,call,10.055,0.181351,-0.007127
728.0,2026-07-02,6,call,9.29,0.177239,-0.005753
729.0,2026-07-02,6,call,8.535,0.172903,-0.00438
730.0,2026-07-02,6,call,7.925,0.171977,-0.003009
731.0,2026-07-02,6,call,7.22,0.167858,-0.00164
732.0,2026-07-02,6,call,6.655,0.166873,-0.000273
733.0,2026-07-02,6,call,6.165,0.167221,0.001092
734.0,2026-07-02,6,call,5.495,0.162073,0.002455
735.0,2026-07-02,6,call,4.955,0.15968,0.003817
736.0,2026-07-02,6,call,4.495,0.15871,0.005176
737.0,2026-07-02,6,call,3.965,0.155052,0.006534
738.0,2026-07-02,6,call,3.54,0.153489,0.00789
739.0,2026-07-02,6,call,3.13,0.151537,0.009244
740.0,2026-07-02,6,call,2.795,0.150966,0.010596
741.0,2026-07-02,6,call,2.395,0.147542,0.011947
742.0,2026-07-02,6,call,2.045,0.144665,0.013296
743.0,2026-07-02,6,call,1.735,0.142068,0.014642
744.0,2026-07-02,6,call,1.495,0.140954,0.015987
745.0,2026-07-02,6,call,1.225,0.13762,0.017331
746.0,2026-07-02,6,call,1.01,0.135298,0.018672
747.0,2026-07-02,6,call,0.845,0.134113,0.020011
748.0,2026-07-02,6,call,0.655,0.130388,0.021349
749.0,2026-07-02,6,call,0.515,0.12792,0.022685
750.0,2026-07-02,6,call,0.405,0.125988,0.024019
751.0,2026-07-02,6,call,0.305,0.123307,0.025352
752.0,2026-07-02,6,call,0.235,0.121737,0.026683
753.0,2026-07-02,6,call,0.175,0.119754,0.028012
754.0,2026-07-02,6,call,0.135,0.118895,0.029339
755.0,2026-07-02,6,call,0.095,0.116542,0.030664
756.0,2026-07-02,6,call,0.075,0.116599,0.031988
757.0,2026-07-02,6,call,0.055,0.115557,0.03331
758.0,2026-07-02,6,call,0.045,0.116394,0.03463
759.0,2026-07-02,6,call,0.035,0.116503,0.035948
760.0,2026-07-02,6,call,0.025,0.115521,0.037265
761.0,2026-07-02,6,call,0.015,0.11259,0.03858
762.0,2026-07-02,6,call,0.015,0.116074,0.039893
763.0,2026-07-02,6,call,0.015,0.119544,0.041204
764.0,2026-07-02,6,call,0.015,0.122998,0.042514
765.0,2026-07-02,6,call,0.015,0.126438,0.043822
766.0,2026-07-02,6,call,0.015,0.129865,0.045128
767.0,2026-07-02,6,call,0.015,0.133278,0.046433
768.0,2026-07-02,6,call,0.015,0.136677,0.047736
770.0,2026-07-02,6,call,0.015,0.143439,0.050337
535.0,2026-07-02,6,put,0.015,0.783742,-0.313787
540.0,2026-07-02,6,put,0.015,0.762122,-0.304485
545.0,2026-07-02,6,put,0.015,0.740671,-0.295268
550.0,2026-07-02,6,put,0.015,0.719384,-0.286135
555.0,2026-07-02,6,put,0.015,0.698257,-0.277086
560.0,2026-07-02,6,put,0.015,0.677287,-0.268117
565.0,2026-07-02,6,put,0.015,0.656469,-0.259228
570.0,2026-07-02,6,put,0.015,0.635798,-0.250417
575.0,2026-07-02,6,put,0.025,0.642862,-0.241684
580.0,2026-07-02,6,put,0.025,0.62168,-0.233026
585.0,2026-07-02,6,put,0.025,0.600635,-0.224442
590.0,2026-07-02,6,put,0.025,0.579725,-0.215931
595.0,2026-07-02,6,put,0.025,0.558943,-0.207492
600.0,2026-07-02,6,put,0.035,0.555475,-0.199124
605.0,2026-07-02,6,put,0.035,0.534377,-0.190825
610.0,2026-07-02,6,put,0.035,0.513394,-0.182595
615.0,2026-07-02,6,put,0.045,0.504981,-0.174431
620.0,2026-07-02,6,put,0.045,0.48377,-0.166334
625.0,2026-07-02,6,put,0.045,0.46266,-0.158302
630.0,2026-07-02,6,put,0.055,0.451067,-0.150334
635.0,2026-07-02,6,put,0.065,0.437684,-0.142429
640.0,2026-07-02,6,put,0.065,0.416138,-0.134586
645.0,2026-07-02,6,put,0.075,0.401168,-0.126803
650.0,2026-07-02,6,put,0.085,0.385118,-0.119081
651.0,2026-07-02,6,put,0.085,0.380732,-0.117544
652.0,2026-07-02,6,put,0.085,0.376348,-0.116009
653.0,2026-07-02,6,put,0.085,0.371965,-0.114477
654.0,2026-07-02,6,put,0.095,0.372593,-0.112946
655.0,2026-07-02,6,put,0.095,0.368166,-0.111418
656.0,2026-07-02,6,put,0.095,0.363741,-0.109893
657.0,2026-07-02,6,put,0.095,0.359317,-0.10837
658.0,2026-07-02,6,put,0.095,0.354895,-0.106849
659.0,2026-07-02,6,put,0.095,0.350473,-0.10533
660.0,2026-07-02,6,put,0.105,0.350438,-0.103814
661.0,2026-07-02,6,put,0.105,0.345974,-0.1023
662.0,2026-07-02,6,put,0.105,0.341511,-0.100788
663.0,2026-07-02,6,put,0.105,0.337049,-0.099279
664.0,2026-07-02,6,put,0.115,0.336526,-0.097772
665.0,2026-07-02,6,put,0.115,0.332023,-0.096267
666.0,2026-07-02,6,put,0.115,0.327521,-0.094764
667.0,2026-07-02,6,put,0.125,0.326611,-0.093264
668.0,2026-07-02,6,put,0.125,0.322069,-0.091766
669.0,2026-07-02,6,put,0.125,0.317527,-0.09027
670.0,2026-07-02,6,put,0.125,0.312985,-0.088776
671.0,2026-07-02,6,put,0.135,0.311696,-0.087285
672.0,2026-07-02,6,put,0.135,0.307115,-0.085795
673.0,2026-07-02,6,put,0.145,0.305559,-0.084308
674.0,2026-07-02,6,put,0.155,0.303796,-0.082824
675.0,2026-07-02,6,put,0.155,0.299142,-0.081341
676.0,2026-07-02,6,put,0.165,0.297159,-0.079861
677.0,2026-07-02,6,put,0.165,0.292469,-0.078382
678.0,2026-07-02,6,put,0.165,0.287778,-0.076906
679.0,2026-07-02,6,put,0.185,0.287942,-0.075433
680.0,2026-07-02,6,put,0.175,0.280831,-0.073961
681.0,2026-07-02,6,put,0.185,0.278424,-0.072491
682.0,2026-07-02,6,put,0.205,0.278019,-0.071024
683.0,2026-07-02,6,put,0.195,0.271079,-0.069559
684.0,2026-07-02,6,put,0.225,0.272355,-0.068096
685.0,2026-07-02,6,put,0.225,0.267469,-0.066635
686.0,2026-07-02,6,put,0.225,0.262577,-0.065176
687.0,2026-07-02,6,put,0.25,0.262179,-0.063719
688.0,2026-07-02,6,put,0.265,0.259744,-0.062265
689.0,2026-07-02,6,put,0.27,0.255549,-0.060812
690.0,2026-07-02,6,put,0.285,0.252873,-0.059362
691.0,2026-07-02,6,put,0.295,0.249309,-0.057914
692.0,2026-07-02,6,put,0.325,0.248484,-0.056468
693.0,2026-07-02,6,put,0.335,0.244665,-0.055024
694.0,2026-07-02,6,put,0.345,0.240773,-0.053582
695.0,2026-07-02,6,put,0.385,0.240489,-0.052142
696.0,2026-07-02,6,put,0.395,0.236343,-0.050704
697.0,2026-07-02,6,put,0.435,0.23545,-0.049268
698.0,2026-07-02,6,put,0.455,0.232125,-0.047835
699.0,2026-07-02,6,put,0.475,0.228668,-0.046403
700.0,2026-07-02,6,put,0.525,0.227927,-0.044973
701.0,2026-07-02,6,put,0.565,0.2259,-0.043546
702.0,2026-07-02,6,put,0.585,0.221915,-0.04212
703.0,2026-07-02,6,put,0.64,0.220663,-0.040697
704.0,2026-07-02,6,put,0.7,0.219423,-0.039275
705.0,2026-07-02,6,put,0.745,0.216742,-0.037856
706.0,2026-07-02,6,put,0.78,0.213141,-0.036438
707.0,2026-07-02,6,put,0.875,0.213288,-0.035023
708.0,2026-07-02,6,put,0.94,0.211063,-0.03361
709.0,2026-07-02,6,put,1.03,0.209986,-0.032198
710.0,2026-07-02,6,put,1.075,0.206011,-0.030789
711.0,2026-07-02,6,put,1.145,0.203193,-0.029381
712.0,2026-07-02,6,put,1.285,0.20362,-0.027976
713.0,2026-07-02,6,put,1.345,0.199644,-0.026572
714.0,2026-07-02,6,put,1.465,0.198217,-0.025171
715.0,2026-07-02,6,put,1.595,0.196795,-0.023771
716.0,2026-07-02,6,put,1.71,0.194311,-0.022374
717.0,2026-07-02,6,put,1.89,0.194055,-0.020978
718.0,2026-07-02,6,put,2.04,0.192103,-0.019584
719.0,2026-07-02,6,put,2.23,0.191186,-0.018192
720.0,2026-07-02,6,put,2.41,0.189403,-0.016803
721.0,2026-07-02,6,put,2.57,0.186481,-0.015415
722.0,2026-07-02,6,put,2.8,0.185452,-0.014029
723.0,2026-07-02,6,put,2.94,0.181031,-0.012644
724.0,2026-07-02,6,put,3.22,0.180575,-0.011262
725.0,2026-07-02,6,put,3.515,0.179972,-0.009882
726.0,2026-07-02,6,put,3.765,0.177463,-0.008504
727.0,2026-07-02,6,put,3.965,0.173009,-0.007127
728.0,2026-07-02,6,put,4.375,0.173971,-0.005753
729.0,2026-07-02,6,put,4.675,0.171222,-0.00438
730.0,2026-07-02,6,put,5.005,0.16871,-0.003009
731.0,2026-07-02,6,put,5.405,0.16747,-0.00164
732.0,2026-07-02,6,put,5.695,0.162631,-0.000273
733.0,2026-07-02,6,put,6.235,0.163809,0.001092
734.0,2026-07-02,6,put,6.715,0.16269,0.002455
735.0,2026-07-02,6,put,7.185,0.160592,0.003817
736.0,2026-07-02,6,put,7.73,0.159792,0.005176
737.0,2026-07-02,6,put,8.23,0.157008,0.006534
738.0,2026-07-02,6,put,8.82,0.155937,0.00789
739.0,2026-07-02,6,put,9.365,0.152767,0.009244
740.0,2026-07-02,6,put,9.925,0.149091,0.010596
741.0,2026-07-02,6,put,10.585,0.147504,0.011947
742.0,2026-07-02,6,put,11.405,0.150261,0.013296
743.0,2026-07-02,6,put,12.03,0.14577,0.014642
744.0,2026-07-02,6,put,12.93,0.150038,0.015987
745.0,2026-07-02,6,put,13.74,0.150541,0.017331
746.0,2026-07-02,6,put,14.535,0.149722,0.018672
747.0,2026-07-02,6,put,15.375,0.149969,0.020011
748.0,2026-07-02,6,put,16.145,0.146144,0.021349
749.0,2026-07-02,6,put,17.17,0.153847,0.022685
750.0,2026-07-02,6,put,17.985,0.15066,0.024019
751.0,2026-07-02,6,put,19.135,0.164833,0.025352
752.0,2026-07-02,6,put,19.985,0.162882,0.026683
753.0,2026-07-02,6,put,20.985,0.168903,0.028012
754.0,2026-07-02,6,put,21.985,0.174868,0.029339
755.0,2026-07-02,6,put,22.975,0.180176,0.030664
756.0,2026-07-02,6,put,23.975,0.186028,0.031988
757.0,2026-07-02,6,put,24.985,0.192459,0.03331
758.0,2026-07-02,6,put,26.13,0.207107,0.03463
759.0,2026-07-02,6,put,27.115,0.21208,0.035948
760.0,2026-07-02,6,put,28.12,0.218205,0.037265
761.0,2026-07-02,6,put,28.9,0.209469,0.03858
763.0,2026-07-02,6,put,30.94,0.22334,0.041204
764.0,2026-07-02,6,put,32.005,0.233408,0.042514
768.0,2026-07-02,6,put,35.995,0.25459,0.047736
769.0,2026-07-02,6,put,37.01,0.261091,0.049037
800.0,2026-07-02,6,put,67.97,0.413528,0.088558
450.0,2026-07-10,14,call,283.185,0.935041,-0.486806
520.0,2026-07-10,14,call,213.385,0.711519,-0.342225
525.0,2026-07-10,14,call,208.46,0.718861,-0.332655
530.0,2026-07-10,14,call,203.415,0.680328,-0.323177
600.0,2026-07-10,14,call,133.675,0.472907,-0.199124
610.0,2026-07-10,14,call,123.72,0.443651,-0.182595
635.0,2026-07-10,14,call,98.835,0.368672,-0.142429
640.0,2026-07-10,14,call,93.86,0.353553,-0.134586
645.0,2026-07-10,14,call,89.1,0.361659,-0.126803
650.0,2026-07-10,14,call,83.92,0.323988,-0.119081
652.0,2026-07-10,14,call,81.955,0.32049,-0.116009
655.0,2026-07-10,14,call,79.0,0.314054,-0.111418
660.0,2026-07-10,14,call,74.03,0.298355,-0.103814
662.0,2026-07-10,14,call,72.04,0.291829,-0.100788
663.0,2026-07-10,14,call,71.215,0.302943,-0.099279
664.0,2026-07-10,14,call,70.09,0.288819,-0.097772
665.0,2026-07-10,14,call,69.705,0.328102,-0.096267
668.0,2026-07-10,14,call,66.16,0.279512,-0.091766
670.0,2026-07-10,14,call,64.205,0.275366,-0.088776
673.0,2026-07-10,14,call,61.25,0.267145,-0.084308
675.0,2026-07-10,14,call,59.295,0.262537,-0.081341
676.0,2026-07-10,14,call,58.31,0.25966,-0.079861
678.0,2026-07-10,14,call,56.365,0.255408,-0.076906
680.0,2026-07-10,14,call,53.975,0.219509,-0.073961
681.0,2026-07-10,14,call,53.41,0.246358,-0.072491
683.0,2026-07-10,14,call,51.345,0.234577,-0.069559
685.0,2026-07-10,14,call,49.73,0.247463,-0.066635
686.0,2026-07-10,14,call,48.645,0.239115,-0.065176
687.0,2026-07-10,14,call,48.14,0.257606,-0.063719
689.0,2026-07-10,14,call,45.775,0.233001,-0.060812
690.0,2026-07-10,14,call,44.83,0.231323,-0.059362
691.0,2026-07-10,14,call,43.675,0.220007,-0.057914
692.0,2026-07-10,14,call,43.475,0.248741,-0.056468
693.0,2026-07-10,14,call,42.52,0.245874,-0.055024
695.0,2026-07-10,14,call,40.1,0.221195,-0.052142
696.0,2026-07-10,14,call,39.065,0.215456,-0.050704
698.0,2026-07-10,14,call,37.125,0.208969,-0.047835
699.0,2026-07-10,14,call,36.385,0.213883,-0.046403
700.0,2026-07-10,14,call,35.525,0.214084,-0.044973
701.0,2026-07-10,14,call,34.5,0.208636,-0.043546
702.0,2026-07-10,14,call,33.59,0.206938,-0.04212
703.0,2026-07-10,14,call,32.695,0.205574,-0.040697
704.0,2026-07-10,14,call,31.84,0.205262,-0.039275
705.0,2026-07-10,14,call,30.995,0.205016,-0.037856
706.0,2026-07-10,14,call,30.09,0.202841,-0.036438
707.0,2026-07-10,14,call,29.15,0.199571,-0.035023
708.0,2026-07-10,14,call,28.115,0.193614,-0.03361
709.0,2026-07-10,14,call,27.37,0.195452,-0.032198
710.0,2026-07-10,14,call,26.46,0.192667,-0.030789
711.0,2026-07-10,14,call,25.65,0.192291,-0.029381
712.0,2026-07-10,14,call,24.725,0.188861,-0.027976
713.0,2026-07-10,14,call,24.05,0.191311,-0.026572
714.0,2026-07-10,14,call,23.115,0.187346,-0.025171
715.0,2026-07-10,14,call,22.165,0.182949,-0.023771
716.0,2026-07-10,14,call,21.435,0.183397,-0.022374
717.0,2026-07-10,14,call,20.59,0.181054,-0.020978
718.0,2026-07-10,14,call,19.765,0.17897,-0.019584
719.0,2026-07-10,14,call,19.02,0.178373,-0.018192
720.0,2026-07-10,14,call,18.345,0.178952,-0.016803
721.0,2026-07-10,14,call,17.495,0.175737,-0.015415
722.0,2026-07-10,14,call,16.71,0.173638,-0.014029
723.0,2026-07-10,14,call,16.05,0.173748,-0.012644
724.0,2026-07-10,14,call,15.27,0.171292,-0.011262
725.0,2026-07-10,14,call,14.515,0.169096,-0.009882
726.0,2026-07-10,14,call,13.835,0.16806,-0.008504
727.0,2026-07-10,14,call,13.195,0.16749,-0.007127
728.0,2026-07-10,14,call,12.42,0.164207,-0.005753
729.0,2026-07-10,14,call,11.84,0.164182,-0.00438
730.0,2026-07-10,14,call,11.03,0.15978,-0.003009
731.0,2026-07-10,14,call,10.42,0.158664,-0.00164
732.0,2026-07-10,14,call,9.83,0.157605,-0.000273
733.0,2026-07-10,14,call,9.19,0.155372,0.001092
734.0,2026-07-10,14,call,8.63,0.154233,0.002455
735.0,2026-07-10,14,call,8.125,0.153743,0.003817
736.0,2026-07-10,14,call,7.47,0.150302,0.005176
737.0,2026-07-10,14,call,7.025,0.150216,0.006534
737.5,2026-07-10,14,call,6.725,0.148679,0.007212
738.0,2026-07-10,14,call,6.45,0.147493,0.00789
739.0,2026-07-10,14,call,5.96,0.145921,0.009244
740.0,2026-07-10,14,call,5.475,0.14407,0.010596
741.0,2026-07-10,14,call,5.055,0.143034,0.011947
742.0,2026-07-10,14,call,4.6,0.140962,0.013296
742.5,2026-07-10,14,call,4.385,0.140006,0.013969
743.0,2026-07-10,14,call,4.18,0.139137,0.014642
744.0,2026-07-10,14,call,3.815,0.137967,0.015987
745.0,2026-07-10,14,call,3.43,0.135973,0.017331
746.0,2026-07-10,14,call,3.115,0.134979,0.018672
747.0,2026-07-10,14,call,2.78,0.133117,0.020011
747.5,2026-07-10,14,call,2.61,0.13194,0.020681
748.0,2026-07-10,14,call,2.46,0.131084,0.021349
749.0,2026-07-10,14,call,2.18,0.129462,0.022685
750.0,2026-07-10,14,call,1.935,0.128196,0.024019
751.0,2026-07-10,14,call,1.7,0.126682,0.025352
752.0,2026-07-10,14,call,1.485,0.125177,0.026683
752.5,2026-07-10,14,call,1.37,0.123985,0.027347
753.0,2026-07-10,14,call,1.285,0.123544,0.028012
754.0,2026-07-10,14,call,1.1,0.121777,0.029339
755.0,2026-07-10,14,call,0.95,0.12059,0.030664
756.0,2026-07-10,14,call,0.8,0.118795,0.031988
757.0,2026-07-10,14,call,0.68,0.117552,0.03331
757.5,2026-07-10,14,call,0.625,0.116918,0.03397
758.0,2026-07-10,14,call,0.575,0.116363,0.03463
759.0,2026-07-10,14,call,0.49,0.115566,0.035948
760.0,2026-07-10,14,call,0.41,0.11446,0.037265
761.0,2026-07-10,14,call,0.34,0.113322,0.03858
762.0,2026-07-10,14,call,0.285,0.112589,0.039893
762.5,2026-07-10,14,call,0.26,0.112195,0.040549
763.0,2026-07-10,14,call,0.23,0.111213,0.041204
764.0,2026-07-10,14,call,0.205,0.111934,0.042514
765.0,2026-07-10,14,call,0.155,0.109631,0.043822
766.0,2026-07-10,14,call,0.135,0.110032,0.045128
767.0,2026-07-10,14,call,0.115,0.110081,0.046433
768.0,2026-07-10,14,call,0.105,0.111292,0.047736
769.0,2026-07-10,14,call,0.085,0.110582,0.049037
770.0,2026-07-10,14,call,0.075,0.11126,0.050337
771.0,2026-07-10,14,call,0.065,0.111674,0.051635
772.0,2026-07-10,14,call,0.055,0.111759,0.052931
773.0,2026-07-10,14,call,0.045,0.111417,0.054225
774.0,2026-07-10,14,call,0.045,0.113824,0.055518
775.0,2026-07-10,14,call,0.04,0.114599,0.056809
776.0,2026-07-10,14,call,0.035,0.11516,0.058099
777.0,2026-07-10,14,call,0.035,0.117485,0.059387
778.0,2026-07-10,14,call,0.025,0.115415,0.060673
779.0,2026-07-10,14,call,0.025,0.117656,0.061957
780.0,2026-07-10,14,call,0.025,0.119889,0.06324
781.0,2026-07-10,14,call,0.025,0.122116,0.064521
782.0,2026-07-10,14,call,0.025,0.124335,0.065801
783.0,2026-07-10,14,call,0.025,0.126548,0.067079
784.0,2026-07-10,14,call,0.025,0.128753,0.068355
785.0,2026-07-10,14,call,0.025,0.130952,0.06963
786.0,2026-07-10,14,call,0.015,0.126458,0.070903
787.0,2026-07-10,14,call,0.015,0.128554,0.072175
788.0,2026-07-10,14,call,0.015,0.130643,0.073444
789.0,2026-07-10,14,call,0.015,0.132727,0.074713
790.0,2026-07-10,14,call,0.015,0.134805,0.075979
791.0,2026-07-10,14,call,0.015,0.136877,0.077244
792.0,2026-07-10,14,call,0.015,0.138943,0.078508
793.0,2026-07-10,14,call,0.015,0.141004,0.07977
794.0,2026-07-10,14,call,0.015,0.14306,0.08103
795.0,2026-07-10,14,call,0.015,0.14511,0.082288
796.0,2026-07-10,14,call,0.015,0.147155,0.083545
797.0,2026-07-10,14,call,0.015,0.149194,0.084801
798.0,2026-07-10,14,call,0.015,0.151229,0.086055
799.0,2026-07-10,14,call,0.015,0.153258,0.087307
800.0,2026-07-10,14,call,0.015,0.155282,0.088558
805.0,2026-07-10,14,call,0.015,0.165329,0.094789
810.0,2026-07-10,14,call,0.015,0.175256,0.100981
815.0,2026-07-10,14,call,0.015,0.18507,0.107134
820.0,2026-07-10,14,call,0.015,0.194776,0.113251
825.0,2026-07-10,14,call,0.015,0.204379,0.11933
835.0,2026-07-10,14,call,0.015,0.223288,0.131378
450.0,2026-07-10,14,put,0.015,0.775257,-0.486806
455.0,2026-07-10,14,put,0.015,0.758736,-0.475756
460.0,2026-07-10,14,put,0.025,0.773317,-0.464827
465.0,2026-07-10,14,put,0.025,0.756526,-0.454016
470.0,2026-07-10,14,put,0.025,0.7399,-0.443321
475.0,2026-07-10,14,put,0.025,0.723435,-0.432739
480.0,2026-07-10,14,put,0.035,0.727735,-0.422268
485.0,2026-07-10,14,put,0.035,0.711165,-0.411905
490.0,2026-07-10,14,put,0.035,0.694749,-0.401648
495.0,2026-07-10,14,put,0.035,0.678482,-0.391496
500.0,2026-07-10,14,put,0.045,0.677502,-0.381446
505.0,2026-07-10,14,put,0.045,0.661203,-0.371495
510.0,2026-07-10,14,put,0.055,0.657261,-0.361643
515.0,2026-07-10,14,put,0.055,0.640977,-0.351887
520.0,2026-07-10,14,put,0.065,0.635006,-0.342225
525.0,2026-07-10,14,put,0.065,0.618764,-0.332655
530.0,2026-07-10,14,put,0.075,0.611316,-0.323177
535.0,2026-07-10,14,put,0.075,0.595133,-0.313787
540.0,2026-07-10,14,put,0.085,0.586563,-0.304485
545.0,2026-07-10,14,put,0.095,0.577153,-0.295268
550.0,2026-07-10,14,put,0.095,0.560998,-0.286135
555.0,2026-07-10,14,put,0.105,0.550869,-0.277086
560.0,2026-07-10,14,put,0.115,0.540176,-0.268117
565.0,2026-07-10,14,put,0.125,0.529002,-0.259228
570.0,2026-07-10,14,put,0.135,0.517416,-0.250417
575.0,2026-07-10,14,put,0.135,0.501284,-0.241684
580.0,2026-07-10,14,put,0.155,0.493208,-0.233026
585.0,2026-07-10,14,put,0.165,0.480665,-0.224442
590.0,2026-07-10,14,put,0.165,0.464508,-0.215931
595.0,2026-07-10,14,put,0.185,0.454847,-0.207492
600.0,2026-07-10,14,put,0.195,0.441616,-0.199124
605.0,2026-07-10,14,put,0.205,0.428193,-0.190825
610.0,2026-07-10,14,put,0.215,0.414593,-0.182595
615.0,2026-07-10,14,put,0.225,0.400827,-0.174431
620.0,2026-07-10,14,put,0.245,0.389111,-0.166334
625.0,2026-07-10,14,put,0.265,0.37693,-0.158302
630.0,2026-07-10,14,put,0.275,0.362472,-0.150334
635.0,2026-07-10,14,put,0.305,0.351355,-0.142429
640.0,2026-07-10,14,put,0.325,0.33803,-0.134586
645.0,2026-07-10,14,put,0.345,0.324379,-0.126803
650.0,2026-07-10,14,put,0.385,0.313068,-0.119081
651.0,2026-07-10,14,put,0.39,0.310329,-0.117544
652.0,2026-07-10,14,put,0.4,0.308203,-0.116009
653.0,2026-07-10,14,put,0.405,0.305425,-0.114477
654.0,2026-07-10,14,put,0.405,0.302024,-0.112946
655.0,2026-07-10,14,put,0.415,0.299824,-0.111418
656.0,2026-07-10,14,put,0.43,0.298167,-0.109893
657.0,2026-07-10,14,put,0.43,0.294742,-0.10837
658.0,2026-07-10,14,put,0.445,0.293003,-0.106849
659.0,2026-07-10,14,put,0.45,0.290113,-0.10533
660.0,2026-07-10,14,put,0.455,0.287209,-0.103814
661.0,2026-07-10,14,put,0.475,0.285869,-0.1023
662.0,2026-07-10,14,put,0.475,0.2824,-0.100788
663.0,2026-07-10,14,put,0.495,0.280951,-0.099279
664.0,2026-07-10,14,put,0.51,0.278932,-0.097772
665.0,2026-07-10,14,put,0.515,0.275908,-0.096267
666.0,2026-07-10,14,put,0.525,0.273343,-0.094764
667.0,2026-07-10,14,put,0.54,0.271205,-0.093264
668.0,2026-07-10,14,put,0.56,0.269463,-0.091766
669.0,2026-07-10,14,put,0.57,0.266784,-0.09027
670.0,2026-07-10,14,put,0.59,0.264926,-0.088776
671.0,2026-07-10,14,put,0.605,0.262589,-0.087285
672.0,2026-07-10,14,put,0.625,0.26061,-0.085795
673.0,2026-07-10,14,put,0.635,0.257787,-0.084308
674.0,2026-07-10,14,put,0.655,0.255705,-0.082824
675.0,2026-07-10,14,put,0.675,0.253564,-0.081341
676.0,2026-07-10,14,put,0.705,0.252086,-0.079861
677.0,2026-07-10,14,put,0.73,0.250163,-0.078382
678.0,2026-07-10,14,put,0.755,0.248167,-0.076906
679.0,2026-07-10,14,put,0.765,0.245109,-0.075433
680.0,2026-07-10,14,put,0.79,0.243004,-0.073961
681.0,2026-07-10,14,put,0.83,0.241774,-0.072491
682.0,2026-07-10,14,put,0.87,0.240421,-0.071024
683.0,2026-07-10,14,put,0.89,0.237784,-0.069559
684.0,2026-07-10,14,put,0.935,0.23653,-0.068096
685.0,2026-07-10,14,put,0.965,0.234327,-0.066635
686.0,2026-07-10,14,put,0.995,0.232055,-0.065176
687.0,2026-07-10,14,put,1.045,0.230758,-0.063719
688.0,2026-07-10,14,put,1.06,0.227566,-0.062265
689.0,2026-07-10,14,put,1.13,0.22706,-0.060812
690.0,2026-07-10,14,put,1.16,0.224476,-0.059362
691.0,2026-07-10,14,put,1.205,0.222528,-0.057914
692.0,2026-07-10,14,put,1.25,0.220486,-0.056468
693.0,2026-07-10,14,put,1.305,0.218789,-0.055024
694.0,2026-07-10,14,put,1.4,0.218654,-0.053582
695.0,2026-07-10,14,put,1.46,0.216888,-0.052142
696.0,2026-07-10,14,put,1.525,0.215203,-0.050704
697.0,2026-07-10,14,put,1.575,0.212826,-0.049268
698.0,2026-07-10,14,put,1.67,0.212027,-0.047835
